IHS_URL,IHS_UserAgent,IHS_ReferrerURL,count
/webapp/wcs/stores/servlet/seo/en/marksandspencer/goods/list-7.html,Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/),EMPTY_REFERRER,29
/webapp/wcs/stores/servlet/seo/en/marksandspencer/goods/list-5.html,Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/),EMPTY_REFERRER,29
/webapp/wcs/stores/servlet/seo/en/marksandspencer/Product/Search,Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/),\-,29
/webapp/wcs/stores/servlet/msordertrackingformcmd,Mozilla/5.0 (Windows NT 6.3; rv:36.0) Gecko/20100101 Firefox/36.04,\-,29
/webapp/wcs/stores/servlet/admin/Cms_Wysiwyg/directive/index/,Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0),EMPTY_REFERRER,29
/85.8/res/node_modules/angular-cookie/angular-cookie.js,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,EMPTY_REFERRER,29
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_NL,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),EMPTY_REFERRER,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/pure-cotton-headphone,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36 OPR/38.0.2220.41",\-,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/pampering-treats-e-gift-card/p/undefined&handler=handleScene7Response,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/mns-global-error-display.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36",\http://www.marksandspencer.com/OrderCalculate?calculationUsageId=-1&updatePrices=1&catalogId=10051&errorViewName=AjaxOrderItemDisplayView&orderId=.&langId=-24&storeId=10151&URL=AjaxOrderItemDisplayView,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/l/christmas/top-gifts/yellow-n-1z13zrh,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),EMPTY_REFERRER,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/goods/list-4.html,Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/),EMPTY_REFERRER,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/c/MSSavedBasketItemDeleteCmd,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F69 Safari/600.1.4",EMPTY_REFERRER,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/c.webtrends.com/acs/account/ejwyyf2jc0/js/wt.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,28
/webapp/wcs/stores/servlet/0,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,28
/css/web.css,Java/1.8.0,EMPTY_REFERRER,28
/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.125 Safari/537.36",EMPTY_REFERRER,28
/webapp/wcs/stores/servlet/seo/en/marksandspencer/undefinedlang-mns.validate.js,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,27
/webapp/wcs/stores/servlet/seo/en/marksandspencer/s/kids/school-uniform/school-uniform-bts-dpsrtxl,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,27
/webapp/wcs/stores/servlet/seo/en/marksandspencer/majestic-polar-bear-e-gift-card/p/undefined&handler=handleScene7Response,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,27
/webapp/wcs/stores/servlet/seo/en/marksandspencer/majestic-polar-bear-e-gift-card/p/undefined&handler=handleScene7Response,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,27
/webapp/wcs/stores/servlet/seo/en/marksandspencer/ditsy-lace-hem-floral-top-with-modal/p/MSSavedBasketItemDeleteCmd,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,27
/webapp/wcs/stores/servlet/seo/en/marksandspencer/cat-lunch-box-younger-girls-/p/p22376210,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36",EMPTY_REFERRER,27
/webapp/wcs/stores/servlet/seo/en/marksandspencer/Summer2016,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/0.1.0 MCP/0.1.0",EMPTY_REFERRER,27
/85.8/res/node_modules/angular-sanitize/angular-sanitize.js,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,27
/85.8/res/node_modules/angular-resource/angular-resource.js,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,EMPTY_REFERRER,27
/webapp/wcs/stores/servlet/seo/en/marksandspencer/undefinedlang-mns.validate.js,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,26
/webapp/wcs/stores/servlet/seo/en/marksandspencer/s/home-and-furniture/summer-trends,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),EMPTY_REFERRER,26
/webapp/wcs/stores/servlet/seo/en/marksandspencer/mns-continue-shopping-link.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36",\http://www.marksandspencer.com/OrderCalculate?calculationUsageId=-1&updatePrices=1&catalogId=10051&errorViewName=AjaxOrderItemDisplayView&orderId=.&langId=-24&storeId=10151&URL=AjaxOrderItemDisplayView,26
/webapp/wcs/stores/servlet/seo/en/marksandspencer/l/food-and-wine/food-to-order/spirit-of-summer,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/0.1.0 MCP/0.1.0",EMPTY_REFERRER,26
/webapp/wcs/stores/servlet/seo/en/marksandspencer/l/christmas/classic-gifts/orange-classic-gifts-for-her-n-1z13zdxZtvZtyZuaZzx7nZcwlbj,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),EMPTY_REFERRER,26
/webapp/wcs/stores/servlet/seo/en/marksandspencer/en_lu,Mediapartners-Google,\-,26
/webapp/wcs/stores/servlet/seo/en/marksandspencer/c/undefinedlang-mns.validate.js,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,26
/85.8/res/node_modules/angular/angular.js,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,26
/85.8/res/node_modules/angular/angular.js,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,26
/85.8/res/node_modules/angular-sanitize/angular-sanitize.js,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,EMPTY_REFERRER,26
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_ES,Mozilla/4.0 (compatible; MSIE8.0; Windows NT 6.0) .NET CLR 2.0.50727),EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/s/kids/school-uniform/school-uniform-bts-dpsrtxl,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/pampering-treats-e-gift-card/p/undefined&handler=handleScene7Response,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/mns-continue-shopping-button.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36",\http://www.marksandspencer.com/OrderCalculate?calculationUsageId=-1&updatePrices=1&catalogId=10051&errorViewName=AjaxOrderItemDisplayView&orderId=.&langId=-24&storeId=10151&URL=AjaxOrderItemDisplayView,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/marksandspencer,ADmantX Platform Semantic Analyzer - Turn EU - ADmantX Inc. - www.admantx.com - support@admantx.com,EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/l/christmas/top-gifts/pink-top-gifts-for-her-n-1z13zk5ZtvZtyZuaZzwtsZclqhp,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/common/assets/images/global/logo-icon.png,Serf/1.1.0 mod_pagespeed/1.7.30.4-3847,EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/common/assets/images/global/logo-icon.935d3a03.png,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/0.1.0 MCP/0.1.0",EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/changeStoreTpl.html,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36",EMPTY_REFERRER,25
/88.0/res/loyalty/scripts/packages/page/buser/checkout/north-signup.package.js,"Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13E238",EMPTY_REFERRER,25
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencerlondon.com/us,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencerlondon.com/nz,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencerlondon.com/ca,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.fr/en_FR,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_LU,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_ES,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_DE,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/tyler-small-pendant-ceiling-light/p/MSSavedBasketItemDeleteCmd,"Mozilla/5.0 (iPad; CPU OS 8_1_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/16.0.124986583 Mobile/12B466 Safari/600.1.4",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/sites/all/themes/marksandspencers/images/apple-touch-icon.png,"Snapchat/9.35.0.1 (iPhone8,1; iOS 10.0; gzip)",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/securecategorydisplay,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/saveCollectPlusPhoneTpl.html,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/s/kids/school-uniform/school-uniform-bts-dpsrtxl,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/16.0.124986583 Mobile/13F69 Safari/600.1.4",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/printOrder,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/0.1.0 MCP/0.1.0",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/partials/loading.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/mns-inline-error-display.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36",\http://www.marksandspencer.com/OrderCalculate?calculationUsageId=-1&updatePrices=1&catalogId=10051&errorViewName=AjaxOrderItemDisplayView&orderId=.&langId=-24&storeId=10151&URL=AjaxOrderItemDisplayView,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/https,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/changeAddrTpl.html,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/c/MSSavedBasketItemDeleteCmd,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/c/MSSavedBasketItemDeleteCmd,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/addEditAddressOverlay.html,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/4-basket-weave-tea-towels/p/MSSavedBasketItemDeleteCmd,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,24
/86.0/res/node_modules/angular-sanitize/angular-sanitize.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,24
/86.0/res/node_modules/angular-cookie/angular-cookie.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,24
/85.6/res/myAccount/scripts/packages/page/buser/forgottenPassword.package.js,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13F69",EMPTY_REFERRER,24
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_NL,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,23
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_BE,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,23
/webapp/wcs/stores/servlet/seo/en/marksandspencer/undefined,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36",EMPTY_REFERRER,23
/webapp/wcs/stores/servlet/seo/en/marksandspencer/partials/home/topbar.html,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.130 Safari/537.36",EMPTY_REFERRER,23
/webapp/wcs/stores/servlet/seo/en/marksandspencer/mns-modal.html,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,23
/webapp/wcs/stores/servlet/seo/en/marksandspencer/c/style-and-living/the-spotlight,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",EMPTY_REFERRER,23
/webapp/wcs/stores/servlet/seo/en/marksandspencer/Sandwiches,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",EMPTY_REFERRER,23
/webapp/wcs/stores/servlet/0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,23
/85.8/res/bandc/scripts/packages/page/buser/checkout/basket/nonsecure.package,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13F69",EMPTY_REFERRER,23
/.well-known/dnt-policy.txt,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.106 Safari/537.36",EMPTY_REFERRER,23
/.well-known/dnt-policy.txt,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,23
/webapp/wcs/stores/webapp/wcs/stores/servlet/CategoryDisplay,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/undefined,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/sitemap,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.twitter.com/marksandspencer,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.pinterest.com/marksandspencer,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.instagram.com/marksandspencer,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.facebook.com/MarksandSpencer,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/undefined,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/spark,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/0.1.0 MCP/0.1.0",EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/rinse-washed-slim-fit-jeans-with-belt/p/MSSavedBasketItemDeleteCmd,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/mns-inline-error-display.html,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36",EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/marksandspencer,$UA,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/floral-border-e-gift-card/p/undefined&handler=handleScene7Response,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/download/,Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/),\-,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/data-pub=,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/seo/en/marksandspencer/bank.marksandspencer.com/,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/ng-click=,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/en/marksandspencer/mod_pagespeed_beacon,"Mozilla/5.0 (Linux; Android 5.1; Hudl 2 Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36 OPR/37.0.2192.105088",EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/data-pub=,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/class=,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,22
/86.0/res/node_modules/angular/angular.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,22
/86.0/res/node_modules/angular-ui-router/release/angular-ui-router.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,22
/86.0/res/node_modules/angular-resource/angular-resource.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,22
/86.0/res/node_modules/angular-load/angular-load.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,22
/86.0/res/node_modules/angular-animate/angular-animate.js,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,22
/85.8/res/node_modules/angular-load/angular-load.js,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,EMPTY_REFERRER,22
/webapp/wcs/stores/servlet/undefinedlang-mns.validate.js,"Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G920F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36",EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencerlondon.com/us,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-us; rv:1.9.2.3) Gecko/20100401 YFF35 Firefox/3.6.3,\-,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencerlondon.com/nz,Mozilla/5.0 (Windows; U; Windows NT 6.1; en-us; rv:1.9.2.3) Gecko/20100401 YFF35 Firefox/3.6.3,\-,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencerlondon.com/au,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/www.marksandspencer.eu/en_AT,Mozilla/5.0 (X11; U; Linux i686) Gecko/20071127 Firefox/2.0.0.11,EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/valentines-red-roses-e-gift-card/p/undefined&handler=handleScene7Response,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/sites/all/themes/marksandspencers/images/apple-touch-icon.png,"Snapchat/9.35.1.0 (iPhone5,4; iOS 9.3.3; gzip)",EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/msfinditemsbykeyword,Mozilla/5.0 (compatible; proximic; +http://www.proximic.com/info/spider.php),\-,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/mns-continue-shopping-button.html,"Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36",EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/marksandspencer,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20120101 Firefox/29.0,EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/l/offers/beauty/3-for-2-barry-m,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/https,Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0,EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/https,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.116 Safari/537.36",EMPTY_REFERRER,21
/webapp/wcs/stores/servlet/seo/en/marksandspencer/giant-colin-the-caterpillar-cake/p/&,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/0.1.0 MCP/0.1.0",EMPTY_REFERRER,21
